ASIN,StarRating,Title,ReviewLink,ReviewDate,AuthorName,VerifiedPurchase,ReviewText
B07DQSD7PN,5,As advertised and the I definitely recommend getting from oemgenuine (seller),https://www.amazon.com/gp/customer-reviews/RYMMD7E27EWVR/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD7PN," September 25, 2019",Sid,Verified Purchase,I was a bit unsure if I should be shipping this from the US to India but I'd confidently recommend it now. The product reached me before time.
B07DQSD7PN,5,"Lightening fast, perfect business laptop",https://www.amazon.com/gp/customer-reviews/R1ZKFFLR4IG49V/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD7PN," May 27, 2019",Keith Westergaard,Verified Purchase,"This is exactly what I was looking for. It is lightening fast. The Solid State Drive means ultra fast boot times. There is more than enough space. If you are looking for a business laptop, look no further."
B07DQSD7PN,5,"As advertised. Coming from an old, old, old Lenovo so this new one is lovely.",https://www.amazon.com/gp/customer-reviews/R876V6GEIFOZD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD7PN," August 3, 2019",Lisa and Josh,Verified Purchase,"My 14 year-old Lenovo kept on trucking, but even with a SSD in place of the mechanical it was too much to bear. The quad core i7 processor and the NVIDIA P500 Quadro graphics have made all the difference in the world. Laptop arrived much more quickly than Amazon indicated, but I live in a neighboring state to the seller so I hardly had to wait."
B07DQB3RGG,5,32GB Ram 2TB SSD,https://www.amazon.com/gp/customer-reviews/R3MU1HRXAX3ORZ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQB3RGG," March 3, 2019",Blaine P.,Verified Purchase,"I was never a fan of lenovo until I had to use one for work, I do computer software programming. Ended up falling in love with how simple and straight to the point the lenovo brand is. I run allot of programs at once on my laptop. I can have WinSCP, VS Code, MySql Workbench, GitKraken, And a few other applications all at once with no drop in the cpu usage. The top of the laptop screen is a bit of a finger print magnet but it is really not that bad. This laptop has now become my personal development laptop and I am very happy with the choice to run this laptop as such."
B07DQB3RGG,5,Never a better business machine.,https://www.amazon.com/gp/customer-reviews/RQIC60GXF3PM2/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQB3RGG," August 14, 2019",rspellmann,Verified Purchase,I spent 24 years with IBM and used every 'portable' and laptop IBM produced From the Data Master to the PC Jr to PS2's I taught for them for 13 years of my career and used a Thinkpad for all of my classes and as my office machine. I bought this one (my 3rd) to replace my 8-year old Thinkpad which is now slow running today's Microsoft Window. New one blazes.
B07DQB3RGG,5,"Good, extremly fast and keeps heat down",https://www.amazon.com/gp/customer-reviews/RFR7XCIU2GWXN/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQB3RGG," January 5, 2020",Luis F B,Verified Purchase,"I had a similar Lenovo Ideapad and it's the same type of plastic, not the best or most durable, easy to chip , this one is fast and good for my work needs but it's not as sturdy as previous Think Pad like 510 or previous. It's way lighter and the screen is way better but one of the qualities of the think pad line is the roughedness"
B07DQB3RGG,3,Connection to internet problems,https://www.amazon.com/gp/customer-reviews/R1IIHI3MN4IKE1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQB3RGG," August 10, 2019",Bruce Guyton,Verified Purchase,"This is by far the worse computer I’ve ever owned! There is something internally that prevents it from connect to the Internet properly! I sent it back to Lenovo, they call themselves repairing it, but it still does the same thing!"
B07DQB3RGG,5,Great Notebook,https://www.amazon.com/gp/customer-reviews/R2XBNBAJXT1JKF/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQB3RGG," December 8, 2018",Amazon Customer,Verified Purchase,I highly recommend this machine.
B07DQB3RGG,5,laptop Lenovo,https://www.amazon.com/gp/customer-reviews/R28IQ72LEYIXLV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQB3RGG," March 20, 2019",Julio Maradiaga,Verified Purchase,"Tengo un mes de tener la computadora muy buena compra he realizado. no es un gasto, es una inversion lo que hice."
B07DQB3RGG,5,Great laptop,https://www.amazon.com/gp/customer-reviews/RR0Z9X3EAZW6D/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQB3RGG," December 30, 2019",Eric Clarke,Verified Purchase,Great laptop for cost
B07DQB3RGG,1,Getting to hot,https://www.amazon.com/gp/customer-reviews/R4F72RK7H3G0/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQB3RGG," July 24, 2019",er1974,Verified Purchase,The charger and loptop getting to hot after 1hour and the fan is too loud
B07DQSD4KX,1,Major Quality Control Issues,https://www.amazon.com/gp/customer-reviews/RHF7VJSUDYU43/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD4KX," June 25, 2019",Bknight,Verified Purchase,"We purchased two of the Lenovo Thinkpad's on the same order as well as a third on a previous order. When we activated the first computer, it worked flawlessly for a few days and then began having problems that required hard reset or Windows updates. After a few days of issues and much lost productivity, we got the feared ""Blue Screen of death"" and had to call in for IT support. After over $500 in technician time and no resolution to the issues, we called Lenovo and the technician determined right away that it was a bad CPU or motherboard."
B07DQSD4KX,4,Second time is a charm,https://www.amazon.com/gp/customer-reviews/R1TM72U8LEZRZ3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD4KX," January 26, 2019",Angela M. Hinnegan,Verified Purchase,"Although my first laptop was a lemon, tech support was very helpful and shipped out a new thinkpad as soon as mine was returned. Second one works like a charm."
B07DQSD4KX,5,It's a workhorse,https://www.amazon.com/gp/customer-reviews/R2NAJ4RUMU5523/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD4KX," July 26, 2019",Michael Sean Wade,Verified Purchase,"While admittedly I feel it's a bit early for a review, Amazon's bugging me for one, so here's my initial impression: this machine is pretty beastly. While it admittedly isn't a game-changing gamer rig, it does what needs doing quickly and reliably. The fingerprint reader in particular has proven solid for logging in, and while it's less than a month old, I haven't had any immediate issues yet, so I'll keep my fingers crossed. As far as packaging, it arrived well-packaged with all the expected parts and came out of the box ready to play. Installation of all of my needs for it (not insubstantial) was a fair bit quicker than I expected, and rather than leaving it overnight to manage all its updates, I found myself feeling like I might have forgotten something because it ran through all the paces so quickly. It makes the grade for me so far, now give me that gift card, Amazon."
B07DQSD4KX,1,save your money,https://www.amazon.com/gp/customer-reviews/R19JE0KYEX1DI9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD4KX," December 1, 2019",Beverly Hills Attorney 11,Verified Purchase,"This is an absolute joke. Bought this computer a little over a year ago. Six months in, the internal battery died. One year in, the computer became completely nonfunctional. Constant freezing and crashing, serious challenges updating the OS, battery failure, constant screen blackouts, entire days when the computer refused to turn on, the computer was struggling to run basic programs--literally struggling with internet browsers and Microsoft Word, let alone any actual heavy duty programs. Have taken the laptop to my university's tech department four times, only for them to inform me that parts of this laptop appear to have been replaced with older parts. Tech department was continuously surprised when I mentioned how new the laptop was. I was sold a defective device, and no party has accepted any real responsibility. This was already a serious financial stretch for a piece of equipment I need every single day for university. Completely unacceptable, has caused me a ton of stress and frustration. Do yourself a favor and avoid buying from this seller, it'll probably be cheaper in the long run to buy directly from the computer manufacturer."
B07DQSD4KX,5,Genial desemt,https://www.amazon.com/gp/customer-reviews/R3NLV83Y7V1B84/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD4KX," November 22, 2018",Amazon Customer,Verified Purchase,"La mejor que pude haber comprado, soy diseñador y animador así que es justo lo que esperaba"
B07DQSD4KX,5,As advertised and the I definitely recommend getting from oemgenuine (seller),https://www.amazon.com/gp/customer-reviews/RYMMD7E27EWVR/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD4KX," September 25, 2019",Sid,Verified Purchase,I was a bit unsure if I should be shipping this from the US to India but I'd confidently recommend it now. The product reached me before time.
B07DQSD4KX,5,"Lightening fast, perfect business laptop",https://www.amazon.com/gp/customer-reviews/R1ZKFFLR4IG49V/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD4KX," May 27, 2019",Keith Westergaard,Verified Purchase,"This is exactly what I was looking for. It is lightening fast. The Solid State Drive means ultra fast boot times. There is more than enough space. If you are looking for a business laptop, look no further."
B07DQSD4KX,5,"As advertised. Coming from an old, old, old Lenovo so this new one is lovely.",https://www.amazon.com/gp/customer-reviews/R876V6GEIFOZD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQSD4KX," August 3, 2019",Lisa and Josh,Verified Purchase,"My 14 year-old Lenovo kept on trucking, but even with a SSD in place of the mechanical it was too much to bear. The quad core i7 processor and the NVIDIA P500 Quadro graphics have made all the difference in the world. Laptop arrived much more quickly than Amazon indicated, but I live in a neighboring state to the seller so I hardly had to wait."
B07DQ7DRG3,5,This laptop is great,https://www.amazon.com/gp/customer-reviews/R26O39MZPZNTM2/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQ7DRG3," January 18, 2019",KenG,Verified Purchase,This laptop is great and is exactly how it was described.
B07DQ7DRG3,5,Great item!,https://www.amazon.com/gp/customer-reviews/R2LO6TGTFUMDNK/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DQ7DRG3," February 17, 2020",JIM DeMARCO,Verified Purchase,Great item for an unbelievable price!
B07DPWFG4Y,3,Think twice if you plan to use with docking station,https://www.amazon.com/gp/customer-reviews/RLIWNCHUZG09S/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DPWFG4Y," October 19, 2018",SIG,Verified Purchase,"Laptop performance itself seems to be fine. A little heavy for frequent travelers. Trackpad is the best I've used on a laptop. HERE ARE THINGS TO KNOW if you are planning to use this laptop with docking station. The ThinkPad USB 3.0 Ultra Dock is compatible docking station, however: 1) You have to plug an adapter in to the computer from the docking station (not the traditional 'click-in, click-out' connection) 2) The Ultra Dock DOES NOT supply power! SO - the whole setup takes up two outlets on my power strip, and I have to stop and unplug/re-plug not one but two side connections to go completely portable. Takes a couple more seconds than the click-in/out feature of most docking stations."
B07DPWFG4Y,5,Everything fine,https://www.amazon.com/gp/customer-reviews/R18B8JS21RRUKW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DPWFG4Y," August 20, 2018",Amazon Customer,Verified Purchase,"The laptop is working fine, is the product I expected to have."
B07DHY79VJ,2,Too many performance issues for such an expensive laptop!,https://www.amazon.com/gp/customer-reviews/R1ZOKQ3QHEZZJ4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DHY79VJ," August 4, 2019",Jordan ,Verified Purchase,"When I first bought this laptop, it seemed promising, not gonna lie. The positive reviews outweighed the negative, the description of it seemed on point, everything seemed great. Then I received it. Upon unboxing it for the first time, I was pleasantly surprised by the shear size and weight of it. It was definitely heavier than most other laptops I owned in the past and it had a much larger screen size than I was expecting. Obviously, neither of of these characteristics were bad in my opinion, just a little unexpected is all. However, the real problems came AFTER I had turned it on and installed all the essentials. After installing the essentials such as Windows and the numerous different drivers required, I began testing the laptop out to see JUST how effective it'd be with simple, lightweight tasks such as web browsing and video streaming. I was NOT pleased. I had installed Google Chrome, as I do with all my computers, however, simply opening the app proved to be a difficult task in itself for this laptop. It'd take anywhere between 10 to about 20 seconds JUST to open Google Chrome. Sometimes it could take longer depending on whether or not you're trying to open it soon after powering on the laptop. If you power on the device, THEN try to open Google Chrome shortly there after, it would take anywhere between 20 to around 30 SECONDS! This, as most of you know, is unacceptable for modern day PCs, especially ones of this caliber."
B07DHY79VJ,5,My Cons and Pros,https://www.amazon.com/gp/customer-reviews/R2SQG6C1JI67N5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DHY79VJ," September 6, 2019",Stelian,Verified Purchase,The only think I dislike in the laptop is the display quality. I found it more dim than others. But if you dont have 2 laptops side by side to see the difference it is not big deal.
B07DHY79VJ,2,Watch out for the HD,https://www.amazon.com/gp/customer-reviews/RQQRI5CQIJRAG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07DHY79VJ," June 13, 2019",Laura ,Verified Purchase,"The laptop was laggy as soon as i turned it on, the hard drive was at 100% all times, even on idle... had to send it back to Amazon"
